Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Investor,buy_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Investor,sell_Investment_Trust
2016-01-04,395838,9145344,23.3,23.3,22.85,23.1,0.1,256,0,7000,112000,31000,0,0,40000,7000
2016-01-05,301451,6876556,23.1,23.1,22.6,22.65,-0.45,179,0,0,29000,0,0,1000,41000,0
2016-01-06,558658,12502166,22.75,22.75,22.2,22.25,-0.4,287,0,16000,19000,0,0,0,75000,0
2016-01-07,664322,14568969,22.5,22.5,21.7,21.85,-0.4,415,0,6000,9000,0,0,0,198274,0
2016-01-08,542778,11975443,21.8,22.4,21.65,22.3,0.45,219,0,0,15000,0,0,0,46000,0
2016-01-11,658606,14585837,22.4,22.4,21.9,22.1,-0.2,218,0,0,3000,0,0,0,65270,0
2016-01-12,372521,8237586,22.2,22.35,21.9,21.95,-0.15,205,0,0,4200,0,0,0,77000,0
2016-01-13,162409,3603355,22.0,22.3,22.0,22.15,0.2,116,0,0,7000,0,0,16000,26900,0
2016-01-14,538887,11813145,22.1,22.1,21.8,21.85,-0.3,235,0,0,12000,0,0,92000,60000,70000
2016-01-15,261707,5750836,22.0,22.1,21.85,21.9,0.05,165,0,0,3000,0,0,18000,42000,4000
2016-01-18,444416,9797059,21.85,22.35,21.75,22.3,0.4,332,0,0,94000,0,0,0,27000,170000
2016-01-19,488363,10746086,22.3,22.3,21.9,22.0,-0.3,333,0,1000,8000,0,0,5000,78000,230000
2016-01-20,302442,6593057,22.0,22.0,21.65,21.7,-0.3,178,0,0,23000,0,0,1000,42000,4000
2016-01-21,309415,6660308,21.7,21.7,21.4,21.6,-0.1,171,0,0,2000,0,0,0,100000,0
2016-01-22,205893,4436438,21.6,21.65,21.4,21.55,-0.05,160,0,0,0,0,0,0,56000,0
2016-01-25,255304,5580752,21.75,22.0,21.7,21.9,0.35,192,0,0,21000,0,0,0,80171,0
2016-01-26,116341,2529327,21.8,21.8,21.7,21.75,-0.15,92,0,0,1000,0,0,0,52000,0
